Ind;Task;Trial;Time;goalBLActivation;reachGoal;Accuracy;retrievedOperators
15;paired-associate;2;1.8032702598808328;1.063168004612936;True;;125.47_C1toRT1-125.92_RT3toWM1-126.57_WM1toAC1
16;category;2;2.3188184190215395;1.061479571644976;False;;132.32_WM1toRT2-132.70_WM1toRT3-133.09_C1toRT1-133.47_C1altToRT1-133.89_RT3toAC1
17;recall;4;1.0946218023190395;1.2426769147192491;True;;139.59_V1toRT1-139.98_RT1toAC1
18;category;3;2.651751729271922;1.0586465058947454;False;;145.72_V1toRT1-147.64_RT1toAC1
19;press-key;1;5.667939577684366;1.0567012763614092;False;;153.35_next-goal-154.05_WM1toRT1+WM1toAC1-154.40_next-goal-154.80_WM1toRT2-155.22_WM1toRT3-155.62_WM1toRT1
20;attribute;2;1.6820583646754417;1.0555779876698916;False;;164.05_WM1toRT1-164.45_C1toRT1-164.85_RT1equalC1-164.92_RT1equalC1-164.99_RT3toAC1
21;complete;2;2.57693432709479;1.0543823237456555;False;;170.73_V2toWM1-171.43_WM1toRT3-172.17_RT2toWM1-172.56_WM1toAC1
22;attribute;3;1.7793912602456599;1.0964321498536775;False;;178.29_V1toRT3-178.74_RT3toWM1+WM1toAC1
23;category;4;2.955892735519257;1.0901849055866792;False;;185.09_WM1toRT1+WM1toAC1-185.50_WM1toRT1-185.89_WM1toRT3-186.27_C1altToRT1-186.70_RT3toWM1+WM1toAC1
24;what-comes-before;2;2.4341909814010023;1.0512858655917756;False;;193.00_C1toRT1-193.43_RT2toRT1-193.86_C1toRT1-194.25_C1toRT1-194.66_C1toRT1-195.08_RT3toRT2
25;complete;3;1.9147954837713712;1.0504240807615337;False;;200.44_WM1toRT3-200.85_WM1toRT1+WM1toAC1-201.20_C1toRT1-201.60_RT1equalC1-201.65_RT2toAC1
26;attribute;4;2.016057291676617;1.058633659620818;False;;207.37_V1toWM1-208.06_WM1toRT1+WM1toAC1
27;recall;5;3.153683599086662;1.2208077123048175;True;;214.40_WM1toRT1-214.75_WM1toRT1+WM1toAC1-215.10_WM1toRT2-215.45_V1toWM1-216.12_WM1toRT1+WM1toAC1
28;press-key;2;3.020825154104898;1.0478246208724422;False;;222.54_V1toRT3-223.08_RT2toWM1-223.75_next-goal-224.42_next-goal-224.84_WM1toAC1
29;what-comes-before;3;2.234917052329621;1.0470930451322908;False;;230.54_V1toWM1-231.21_C1toRT1-231.62_RT3toRT2-232.07_RT3toAC1
30;what-comes-before;4;2.3215711559080887;1.0463861167791595;False;;237.77_WM1toRT1+WM1toAC1-238.15_C1toRT1-238.57_C1toRT1-238.99_RT3toRT2-239.39_RT3toAC1
31;recall;6;2.9385690698310607;1.1455667847282929;False;;245.10_V1toRT1-246.96_WM1toRT3-247.33_RT1toAC1
32;complete;4;1.7113229510716792;1.0450628767074588;False;;253.03_WM1toRT3-253.38_V2toWM1-254.04_WM1toAC1
33;recall;7;3.397213903789861;1.1754899376168702;True;;259.76_V1toWM1-260.41_WM1toRT1+WM1toAC1
34;attribute;5;3.1909000083721253;1.043694053267107;False;;268.17_WM1toRT1-268.56_V1toRT3-268.99_RT1equalC1-269.08_RT2toWM1-269.79_WM1toRT2-270.55_RT1equalC1-270.63_RT3toAC1
35;paired-associate;3;2.6472599560560184;1.043103947797008;False;;276.39_WM1toRT1-276.75_C1toRT1-277.18_C1toRT1-277.63_RT3toWM1-278.28_WM1toAC1
36;recall;8;2.057120969576601;1.1275779136198552;True;;283.98_V1toWM1-284.63_WM1toRT2-285.34_RT2toAC1
37;press-key;3;3.9577762360443103;1.045826384613043;False;;291.04_V1toRT3-291.48_RT2toWM1-292.17_WM1toRT3-294.29_WM1toAC1
38;recall;9;3.614760324428971;1.1485371658447614;True;0.7;300.00_WM1toRT2-300.41_WM1toRT1+WM1toAC1-300.76_WM1toRT1-301.12_V1toWM1-301.79_WM1toRT1+WM1toAC1
39;press-key;4;2.6316023105198383;1.044416764746623;False;;308.66_V1toRT1-310.54_RT1toAC1
40;paired-associate;4;3.8184164139685213;1.0403000988188609;False;;316.29_WM1toRT3-316.68_V1toRT3-318.58_WM1toRT2-318.95_C1toRT1-319.36_RT1toAC1
41;attribute;6;1.6259811460586209;1.0398974604594178;False;;325.09_V1toRT1-325.56_C1toRT1-325.99_RT3toAC1
42;complete;5;1.9945879527661527;1.039485333506702;False;;331.73_V1toRT2-332.16_C1toRT1-332.57_C1toRT1-332.98_RT3toAC1
43;paired-associate;5;5.993740739096324;1.0388627829619033;False;;338.68_V1toRT3-340.59_WM1toRT2-341.03_C1toRT1-341.42_RT3toRT2-343.28_WM1toRT2-343.64_C1toRT1-344.02_RT1toAC1
44;what-comes-before;5;2.1246204344370203;1.0384748125209409;False;;349.69_WM1toRT1+WM1toAC1-350.06_WM1toRT3-350.47_WM1toRT1-350.89_WM1toRT2-351.45_C1toRT1
45;press-key;5;5.0;1.0379494747022575;False;;356.81_WM1toRT3-357.19_WM1toRT1+WM1toAC1-357.55_next-goal-358.23_WM1toRT1+WM1toAC1-358.58_WM1toRT3-358.98_next-goal-359.40_WM1toRT1-359.81_WM1toRT2
46;recall;10;2.41301621842075;1.1004721160296076;True;0.8;366.81_WM1toRT1-367.16_V1toWM1-367.82_WM1toRT2-368.51_WM1toAC1
47;complete;6;1.9157358897070933;1.0372331182099142;True;;374.24_WM1toRT3-374.63_WM1toRT2-375.02_V2toRT2-375.43_RT3toAC1
48;category;5;1.7357016303719774;1.0449897495213236;False;;381.18_V1toRT2-381.56_RT3toWM1+WM1toAC1
49;category;6;2.7433024351777817;1.036549185051237;False;;387.89_WM1toRT1+WM1toAC1-388.28_WM1toRT2-388.65_V1toRT2-389.06_RT1equalC1-389.13_C1toRT1-389.50_C1toRT1-389.91_RT1toAC1
50;complete;7;1.9933472200964388;1.129246157255992;False;;395.61_V2toWM1-396.30_WM1toRT2+WM1toAC1
51;paired-associate;6;1.788164397013361;1.0359322166167164;False;;402.61_V1toWM1-403.27_C1toRT1-403.69_WM1toAC1
52;paired-associate;7;1.811660716158542;1.0356386569181772;False;;409.44_WM1toRT1-409.84_V1toWM1-410.50_WM1toAC1
53;press-key;6;5.664422183175134;1.0379956099773366;False;;416.21_next-goal-416.87_WM1toRT3-417.29_WM1toRT1-417.69_WM1toRT2+WM1toAC1-418.06_next-goal-418.47_WM1toRT2-418.93_WM1toRT1+WM1toAC1
54;paired-associate;8;2.9686080327726363;1.0348711878145644;False;;426.89_V1toRT3-428.74_WM1toRT3-429.13_RT1toAC1
55;category;7;1.7767898592397842;1.0346041816057572;False;;434.86_WM1toRT2+WM1toAC1-435.23_V1toWM1-435.91_WM1toAC1
56;attribute;7;2.7437486424793747;1.0343065014525787;False;;441.63_WM1toRT1+WM1toAC1-442.02_WM1toRT2+WM1toAC1-442.40_V1toRT1-442.83_WM1toRT2-443.23_WM1toRT2+WM1toAC1-443.65_RT1toAC1
57;press-key;7;1.1572722304514969;1.0360522310943159;False;;449.37_V1toRT3-449.81_RT1toAC1
58;paired-associate;9;4.453783105025195;1.0337291535788635;False;0.1;455.55_WM1toRT2+WM1toAC1-455.94_WM1toRT1+WM1toAC1-456.30_V1toRT3-458.16_C1toRT1-458.57_RT3toWM1-459.26_WM1toAC1
59;recall;11;1.578976575252682;1.0805113392883998;True;0.8;464.96_WM1toRT2+WM1toAC1-465.32_V1toRT1-465.84_RT1toAC1
60;what-comes-before;6;3.9677077621979606;1.0331823685811692;False;;471.55_WM1toRT1+WM1toAC1-471.91_C1toRT1-472.32_RT2toRT1-472.73_RT2toWM1-473.38_WM1toRT3
61;what-comes-before;7;3.8340148587545855;1.0328833420433088;False;;480.55_WM1toRT1+WM1toAC1-480.93_C1toRT1-481.35_WM1toRT3-481.75_RT1equalC1-481.81_WM1toRT3-481.90_WM1toRT2-482.31_RT1equalC1-482.37_WM1toRT3-482.77_RT1equalC1-482.87_WM1toRT2+WM1toAC1-483.28_WM1toRT2-483.64_WM1toRT3-483.99_C1toRT1
62;category;8;2.2851971441942283;1.032642764951259;False;;489.37_WM1toRT2+WM1toAC1-489.77_WM1toRT1+WM1toAC1-490.17_WM1toRT1-490.56_C1toRT1-490.93_RT1toAC1
63;category;9;1.1060693685330418;1.0324451643125796;False;0.0;496.65_V1toRT2-497.04_RT3toAC1
64;paired-associate;10;3.375666469339535;1.037101985303051;False;0.1;502.80_WM1toRT1+WM1toAC1-503.19_V1toRT2-503.64_RT2toRT1-504.40_C1toRT1-504.81_RT3toWM1+WM1toAC1
65;press-key;8;1.5137488151483467;1.0335929204085326;False;;511.12_V1toRT1-511.92_RT1toAC1
66;recall;12;2.31255993840864;1.072612207557226;True;0.8;517.63_WM1toRT1+WM1toAC1-517.98_WM1toRT1-518.33_WM1toRT2+WM1toAC1-518.68_V1toRT1-519.24_RT1toAC1
67;complete;8;1.359930602341592;1.031566517231005;False;;524.95_V2toWM1-525.60_WM1toAC1
68;press-key;9;5.73643739729232;1.0552327227507878;False;0.0;531.30_WM1toRT3-531.68_V1toRT3-532.11_next-goal-532.77_WM1toRT3-533.18_WM1toRT2-533.58_WM1toRT1+WM1toAC1-533.94_next-goal-534.34_WM1toRT1-534.76_WM1toRT2+WM1toAC1
69;paired-associate;11;3.515715400868885;1.031013207327198;False;0.1;542.03_V1toWM1-542.71_WM1toRT3-544.85_WM1toAC1
70;paired-associate;12;3.8066454801912637;1.0307696674775657;False;0.0;550.56_V1toRT3-552.43_WM1toRT3-552.84_WM1toRT2+WM1toAC1-553.24_WM1toRT2-553.66_RT1toAC1
71;category;10;1.5661718765921933;1.0347199262477325;False;0.0;559.39_WM1toRT3-559.48_C1altToRT1-559.62_RT3toWM1+WM1toAC1
72;recall;13;3.3691206207638515;1.0665807061720185;True;0.9;565.92_WM1toRT1-566.28_WM1toRT2-566.64_WM1toRT1+WM1toAC1-566.99_WM1toRT2+WM1toAC1-567.34_V1toRT1-567.87_WM1toRT3-568.22_WM1toRT2+WM1toAC1-568.59_RT1toAC1
73;paired-associate;13;4.614221646588135;1.0301200677188411;False;0.0;574.33_WM1toRT1-574.68_V1toRT2-575.09_RT3toRT2-577.01_WM1toRT2-577.43_C1toRT1-577.55_RT3toWM1-578.21_WM1toAC1
74;attribute;8;5.99108299327395;1.0483349253414267;False;;583.93_WM1toRT1+WM1toAC1-584.31_V1toWM1-584.99_WM1toRT2-587.17_WM1toRT2+WM1toAC1
75;complete;9;1.0682106628731844;1.0296922683381005;False;0.1;594.90_C1toRT1-595.00_C1toRT1-595.14_C1toRT1-595.26_RT2toAC1
76;recall;14;2.0692058294417848;1.063005442238236;True;0.9;600.97_WM1toRT1-601.33_WM1toRT2-601.68_V1toWM1-602.33_WM1toAC1
77;recall;15;1.3000800383578053;2.9317224356875924;True;0.9;608.03_V1toWM1+WM1toAC1
78;complete;10;2.8607562914523896;1.0291846132906115;False;0.1;614.36_C1toRT1-614.49_RT2toRT1-614.91_WM1toRT3-615.01_C1toRT1-615.12_C1toRT1-615.28_RT2toWM1-615.95_C1toRT1-616.07_RT3toRT2-616.50_RT2toAC1
79;what-comes-before;8;2.994097605870252;1.0290001286343988;False;;622.21_WM1toRT1+WM1toAC1-622.59_V1toRT3-623.01_RT2toWM1-623.69_WM1toRT3-624.48_RT2toWM1-624.84_RT3toRT2
80;paired-associate;14;4.9518474679670135;1.0287753022786037;False;0.0;630.21_C1toRT1-630.33_RT3toRT2-632.20_WM1toRT2+WM1toAC1-632.56_WM1toRT3-632.92_C1toRT1-633.04_RT2toRT1-633.99_WM1toRT2+WM1toAC1-634.37_WM1toRT3-634.44_RT1toAC1
81;press-key;10;5.654375590123892;1.0285403340228778;False;0.0;640.15_next-goal-640.81_WM1toRT3-640.91_WM1toRT2+WM1toAC1-641.32_WM1toRT1-641.73_WM1toRT1+WM1toAC1-642.16_WM1toRT2-643.09_next-goal
82;press-key;11;5.395682327728764;1.028316557354963;False;0.0;650.84_V1toRT2-652.68_WM1toRT3-653.06_WM1toRT2-653.47_WM1toRT2+WM1toAC1-653.91_next-goal-654.62_WM1toRT1+WM1toAC1-655.00_WM1toRT1-655.13_WM1toRT2+WM1toAC1-655.59_WM1toRT2-655.96_next-goal
83;attribute;9;1.6014359963678544;1.028177171135331;False;0.0;661.22_WM1toRT3-661.62_V1toRT1-662.09_RT1toAC1
84;paired-associate;15;1.3279444469119426;1.0866109431103057;False;0.0;667.82_V1toWM1+WM1toAC1
85;recall;16;1.3018581531083555;1.4253175093101915;True;1.0;674.12_V1toWM1+WM1toAC1
86;category;11;1.3622276079022413;1.0796280041509485;False;0.0;680.48_V1toWM1+WM1toAC1
87;press-key;12;2.9816911260943466;1.028647419530187;False;0.0;686.79_V1toRT1-688.70_WM1toRT2+WM1toAC1-689.07_RT1toAC1
88;complete;11;2.4871370238960253;1.0274816881243374;False;0.1;694.77_WM1toRT2+WM1toAC1-695.13_V1toRT2-695.51_RT2toRT1-696.01_RT2toRT1-696.55_RT1toAC1
89;complete;12;4.036250959038739;1.0273077207831809;False;0.1;702.25_WM1toRT3-702.60_WM1toRT2+WM1toAC1-702.95_V2toRT2-703.39_RT3toRT2-705.22_WM1toRT2+WM1toAC1-705.59_RT1toAC1
90;complete;13;3.5808693071988955;1.027145555828515;False;0.1;711.29_V2toRT2-711.70_RT3toRT2-713.62_C1toRT1-713.72_RT3toRT2-714.17_RT2toAC1
91;press-key;13;6.047836779393037;1.0278828674823255;False;0.0;719.92_WM1toRT2-720.27_next-goal-720.95_WM1toRT2+WM1toAC1-721.33_WM1toRT3-721.74_WM1toRT1+WM1toAC1-722.23_WM1toRT2-722.66_WM1toRT1-723.71_next-goal
92;recall;17;1.9570629541530025;1.101914119190644;True;1.0;730.92_V1toWM1-731.58_WM1toRT2+WM1toAC1
93;press-key;14;3.667580862706132;1.027570943908208;False;0.0;737.88_WM1toRT3-738.29_V1toWM1-739.01_WM1toRT2-740.84_RT1toAC1
94;recall;18;1.6520126941511537;1.2360777534428478;True;1.0;746.54_WM1toRT1+WM1toAC1-746.89_V1toWM1+WM1toAC1
95;complete;14;1.5058700540414518;1.0264290820129969;True;0.2;753.21_WM1toRT2+WM1toAC1-753.59_V2toRT2-754.00_RT3toAC1
96;paired-associate;16;0.8994516286857106;1.0263277331479317;False;0.0;759.74_C1toRT1-759.90_RT3toAC1
97;what-comes-before;9;3.6360230178408974;1.026181461350599;False;0.0;765.61_WM1toRT1+WM1toAC1-765.96_WM1toRT3-766.34_V1toRT3-766.76_RT2toWM1-767.41_WM1toRT3
98;what-comes-before;10;0.882938777991626;1.026083210448114;True;0.1;774.26_C1toRT1-774.42_RT2toAC1
99;press-key;15;1.4915234901011445;1.0268167489390114;False;0.0;780.14_V1toWM1-780.80_WM1toRT3-781.21_WM1toAC1
100;what-comes-before;11;1.5759638927089554;1.0258688855247302;False;0.1;786.65_V1toRT1-787.08_RT2toRT1-787.49_RT2toAC1
101;press-key;16;2.995289670860757;1.0265575015789212;False;0.0;793.21_V1toRT2-795.12_WM1toRT2+WM1toAC1-795.48_RT1toAC1
102;press-key;17;3.0078296438360894;1.0264182058130082;False;0.0;801.18_V1toRT2-803.08_WM1toRT2+WM1toAC1-803.49_RT1toAC1
103;complete;15;1.1669068011508443;1.0255170957747812;False;0.2;809.21_V1toRT2-809.66_RT1toAC1
104;recall;19;1.437167377890205;1.0470363898070547;True;1.0;815.36_WM1toRT1-815.74_V1toWM1-816.39_WM1toAC1
105;paired-associate;17;2.9433836008383882;1.025296468566432;False;0.0;821.81_V1toWM1-822.50_WM1toRT3-824.34_RT1toAC1
106;recall;20;2.006541959668084;1.0811748963350667;True;1.0;829.74_WM1toRT1-830.09_V1toWM1-830.74_WM1toRT2+WM1toAC1
107;attribute;10;3.151983128460984;1.025070016598115;True;0.1;836.81_V1toRT2-838.68_C1toRT1-838.81_RT2toWM1-839.50_WM1toAC1
108;attribute;11;4.978706560348769;1.024924236565515;False;0.1;844.93_V1toRT2+C1toRT1-847.38_WM1toRT2+WM1toAC1-847.76_C1toRT1-847.88_RT1equalC1-847.95_RT2toWM1-848.61_C1toRT1-848.73_RT2toWM1-849.09_RT2toWM1+WM1toAC1-849.47_WM1toAC1
109;press-key;18;5.353137451214252;1.0255013837811997;False;0.0;854.88_V1toRT2-857.02_next-goal-857.72_WM1toRT1+WM1toAC1-858.13_WM1toRT1
110;what-comes-before;12;2.869999199983795;1.0324083122595231;False;0.1;865.24_V1toRT1-865.72_RT2toWM1-866.41_WM1toRT1-867.15_WM1toRT2+WM1toAC1
111;press-key;19;5.0;1.02522858347527;False;0.0;873.16_WM1toRT2+WM1toAC1-873.59_WM1toRT1+WM1toAC1-874.03_WM1toRT1-874.45_next-goal-875.15_WM1toRT2+WM1toAC1-876.94_next-goal-877.35_WM1toRT1-877.81_WM1toRT1+WM1toAC1
112;category;12;3.7015260947049455;1.026346057454055;False;0.0;883.15_WM1toRT1+WM1toAC1-883.53_V1toRT1-885.21_C1toRT1-885.29_RT1equalC1-885.39_RT3toRT2-885.80_RT3toWM1+WM1toAC1
113;category;13;1.4554590590445289;1.0243189170539344;False;0.0;891.83_V1toRT2-892.25_RT1equalC1-892.34_RT1equalC1-892.41_RT3toRT2-892.85_RT1toAC1
114;paired-associate;18;1.2091442593034571;1.0242358483327636;False;0.0;898.29_V1toRT1-899.06_RT1toAC1
115;attribute;12;2.847397722567507;1.0241320748998952;False;0.1;904.52_V1toRT2-906.39_WM1toRT2+WM1toAC1-906.49_C1toRT1-906.61_RT3toAC1
116;category;14;2.653471730411184;1.0240321443833311;True;0.1;912.36_WM1toRT1+WM1toAC1-912.44_WM1toRT2+WM1toAC1-912.85_V1toRT2+C1toRT1-913.84_RT3toRT2-914.26_RT3toAC1
117;paired-associate;19;2.336906353505128;1.0239375080840172;False;0.0;919.97_V1toRT2-920.42_RT2toRT1-921.51_WM1toRT2+WM1toAC1-921.90_RT1toAC1
118;attribute;13;5.058213847937736;1.0238095760923145;False;0.1;927.31_WM1toRT2+WM1toAC1-927.39_V1toRT2+C1toRT1-929.83_C1toRT1-929.97_RT1equalC1-930.06_RT3toRT2-931.96_RT1toAC1
119;category;15;2.4342192333207318;1.0710127914365992;False;0.1;937.37_V1toRT2+C1toRT1-938.34_RT3toRT2-938.79_RT2toWM1+WM1toAC1
120;recall;21;1.811368481232989;1.043492623778466;True;1.0;944.80_V1toWM1-945.45_WM1toRT1+WM1toAC1
121;recall;22;2.0238442040416658;1.0649287196434698;True;1.0;951.61_WM1toRT2+WM1toAC1-951.96_V1toWM1-952.61_WM1toRT2+WM1toAC1
122;press-key;20;5.666474931671133;1.02418448305473;False;0.0;958.65_next-goal-959.34_WM1toRT2+WM1toAC1-959.74_WM1toRT1-960.18_WM1toRT1+WM1toAC1
123;paired-associate;20;1.0871359568469643;1.023343923279675;False;0.0;969.30_V1toRT1-969.98_RT1toAC1
124;recall;23;1.7982029533424109;1.0420853727838448;True;1.0;975.39_WM1toRT2+WM1toAC1-975.44_V1toWM1-976.09_WM1toRT1+WM1toAC1
125;what-comes-before;13;1.1630026714822181;1.0231913516643296;True;0.2;982.19_V1toRT3-982.64_RT2toAC1
126;attribute;14;2.3420289756305688;1.0231062470088454;False;0.1;988.38_V1toRT2-990.29_RT1toAC1
127;paired-associate;21;1.1057207675385143;1.0246445262618726;True;0.1;995.70_C1toRT1-995.79_RT3toWM1+WM1toAC1
128;attribute;15;1.1326872248063182;1.0245591328331185;False;0.1;1001.84_C1toRT1-1001.92_RT3toWM1+WM1toAC1
129;recall;24;1.0031857893873166;1.1760236571767482;True;1.0;1007.93_V1toWM1+WM1toAC1
130;what-comes-before;14;2.8744996823298834;1.0285012961700342;False;0.2;1013.93_WM1toRT1-1014.30_V1toRT1-1014.77_RT2toWM1-1015.43_WM1toRT1-1015.85_WM1toRT2+WM1toAC1
131;what-comes-before;15;1.5722138275488078;1.0283597890856029;False;0.2;1021.88_C1toRT1-1021.99_RT2toWM1-1022.65_WM1toRT2+WM1toAC1
132;attribute;16;2.316585490963462;1.0226585037566525;False;0.1;1028.42_V1toRT2-1030.29_RT1toAC1
133;paired-associate;22;1.0008199177245842;1.06827427381153;False;0.1;1035.69_V1toWM1+WM1toAC1
134;category;16;3.2822348884662915;1.0279092218956811;False;0.1;1041.71_V1toWM1-1042.41_WM1toRT3-1044.27_WM1toRT2+WM1toAC1
135;attribute;17;1.4059946201814455;1.0671837588155784;False;0.1;1049.98_WM1toRT1+WM1toAC1-1050.38_V1toWM1+WM1toAC1
136;category;17;1.4051083742117498;1.0486366472258697;False;0.1;1056.42_V1toRT2-1056.79_RT2toWM1+WM1toAC1
137;paired-associate;23;1.5189733719851117;1.0223018385417837;True;0.2;1062.80_V1toRT2-1063.22_RT3toWM1-1063.90_WM1toAC1
138;press-key;21;0.8219034441478925;1.0227616257718417;False;0.0;1069.31_V1toRT3-1069.73_RT1toAC1
139;complete;16;3.3597269438987496;1.0221563479738196;False;0.1;1075.16_V1toRT1-1075.58_RT2toWM1-1076.23_WM1toRT3-1078.09_WM1toAC1
140;category;18;1.0212980182900535;1.0649062664715176;False;0.1;1083.51_V1toWM1+WM1toAC1
141;complete;17;1.1316689778423097;1.0220339176943003;False;0.1;1089.53_V1toRT2-1089.94_RT3toAC1
142;complete;18;1.5069306610653257;1.0219691978571266;False;0.1;1095.67_V2toWM1-1096.34_WM1toRT3-1096.75_RT1toAC1
143;press-key;22;1.9535357580366508;1.0223963492171062;False;0.0;1102.18_V1toWM1-1102.83_WM1toRT3-1103.34_RT3toWM1-1103.70_WM1toAC1
144;attribute;18;1.442150042485764;1.0632719595414262;False;0.1;1109.14_WM1toRT1+WM1toAC1-1109.54_V1toWM1+WM1toAC1
145;complete;19;2.211208296734867;1.026536159227941;False;0.1;1115.54_V1toRT1-1115.96_RT2toRT1-1116.39_RT2toWM1-1117.05_WM1toRT2+WM1toAC1
146;attribute;19;2.9184147627154284;1.021692082935703;False;0.1;1122.77_V1toRT2+C1toRT1-1125.27_RT1toAC1
147;complete;20;1.8921573844497743;1.0421052481130877;False;0.1;1130.68_V2toRT2-1131.09_RT2toRT1-1131.56_RT2toWM1+WM1toAC1
148;press-key;23;1.0588256693863514;1.0220426742266566;False;0.0;1137.62_V1toWM1+WM1toAC1
149;press-key;24;1.8517747965488525;1.0219744591089726;False;0.0;1143.62_V1toRT1-1145.07_RT1toAC1
150;recall;25;0.9480960405455788;1.0337073598742883;True;1.0;1150.47_V1toRT1-1151.02_RT1toAC1
151;complete;21;1.2724417885335697;1.0213931852833105;False;0.1;1156.42_V1toRT1-1156.99_RT2toAC1
152;press-key;25;0.8139715964971401;1.0217979050717532;False;0.0;1162.71_V1toRT3-1163.11_RT1toAC1
153;attribute;20;2.3291918857678406;1.0212740493360142;False;0.0;1168.56_V1toRT2-1170.44_RT1toAC1
154;category;19;1.0650334218980788;1.0596117240603156;False;0.1;1175.90_V1toWM1+WM1toAC1
155;recall;26;1.2513734688122895;1.0328268199449058;True;1.0;1181.91_WM1toRT1+WM1toAC1-1182.26_V1toRT1-1182.75_RT1toAC1
156;what-comes-before;16;0.8482581948803727;1.0211126363180891;False;0.2;1188.19_C1toRT1-1188.30_RT3toAC1
157;complete;22;2.564474452984541;1.0382161039107;False;0.1;1194.04_V1toRT2+C1toRT1-1195.16_RT3toRT2-1195.57_RT2toWM1+WM1toAC1
158;what-comes-before;17;1.4045165897973677;1.0209909839797136;False;0.2;1201.59_V1toRT3-1202.04_C1toRT1-1202.17_C1toRT1-1202.27_RT3toAC1
159;what-comes-before;18;1.4702716046122075;1.0209353466244595;False;0.2;1207.99_WM1toRT1+WM1toAC1-1208.34_V1toWM1-1209.04_WM1toAC1
160;what-comes-before;19;2.0594536009991766;1.021412900222785;False;0.2;1214.44_WM1toRT1+WM1toAC1-1214.79_V1toWM1-1215.45_WM1toRT1+WM1toAC1
161;what-comes-before;20;1.5381635946891947;1.0208198540607991;False;0.1;1221.50_V1toRT3-1221.91_RT2toRT1-1222.34_RT2toAC1
162;paired-associate;24;3.407919315258141;1.020749393146956;False;0.2;1228.07_V1toWM1-1228.72_WM1toRT3-1230.57_C1toRT1-1230.69_RT3toWM1-1231.05_WM1toAC1
163;category;20;1.0430905236457877;1.0567754738199242;False;0.1;1236.49_V1toWM1+WM1toAC1
164;recall;27;1.3598233855823312;1.0440226352723514;True;1.0;1242.50_V1toWM1-1243.15_WM1toRT2+WM1toAC1
165;complete;23;1.4525651417559402;1.035672434229305;False;0.1;1248.89_V2toRT1-1249.30_RT2toWM1+WM1toAC1
166;what-comes-before;21;1.168078575672553;1.020543860775896;False;0.1;1255.32_V1toRT1-1255.77_RT2toAC1
167;press-key;26;1.0000000067382189;1.0208997243174756;False;0.0;1261.47_V1toWM1+WM1toAC1
168;complete;24;1.9831185874081712;1.0348821231220535;False;0.0;1267.48_V1toRT2-1267.91_RT2toRT1-1268.45_RT2toWM1+WM1toAC1
169;what-comes-before;22;1.5630679100336238;1.020387512163614;False;0.1;1274.45_V1toRT3-1274.89_RT3toRT2-1275.32_RT3toAC1
170;complete;25;1.288226798917094;1.0203379695621246;False;0.0;1281.02_V1toRT1-1281.44_RT2toRT1-1281.90_RT1toAC1
171;recall;28;0.7605882871430367;1.0302184317786347;True;1.0;1287.31_V1toWM1-1287.67_WM1toAC1
172;paired-associate;25;1.0052925227648757;1.080624236449504;False;0.2;1293.07_V1toWM1+WM1toAC1
